Product_Id,Net_Weight,Size,Value,Storage,Packaging_Cost,Expiry_Period,Length,Height,Width,Volume,Perishable_Index,Flammability_Index,F145,F7987,F992,Air,Road,Rail,Sea
f2187194-3cf8-4a2c-8085-0d5d3250c7d4,89.30348237701219,E,8619.534080441366,0,20.65248658544188,11,39.34784716629337,11.388264143597107,85.51569199236555,38319.89602397368,0.8531384719739707,0.8050736217012352,48.45766041454617,91.40547966113174,68.54766854703044,0,0,0,0
869ab0f3-53f8-42b5-9989-d31ebe554ec4,75.64256396667452,A,3951.9044699266738,0,3.6837477934692027,5,19.307266747129272,44.855007977578424,77.63418421788195,67233.34654420074,0.9450343027223767,0.5512395247949826,52.579919451922954,93.02316599838011,84.05506082070525,1,1,1,1
d25d935f-acea-4bab-86c1-c24a2ab978c1,85.08649565838769,B,7072.3629110078255,0,30.52576115397868,355,51.938349233751566,98.65159810350492,36.888707361877,189010.40137866733,0.19600024714873465,0.8215052463920294,38.06760220490807,34.61137905574779,71.57321766046321,1,0,1,1
23f18c61-a35a-4718-af4c-b5f9d5eac54d,99.96586133414235,A,2291.209644419286,1,14.197004877966958,195,16.298911869907045,38.16005249304104,1.5773635633786736,981.0686079526977,0.4019847725483927,0.8514560697072386,63.79659797282198,29.540149905500577,86.494698891008,0,0,1,0
7cdea2f1-7991-4675-a014-bc7bee63056b,86.54499014335894,D,636.6675597447332,1,37.833909255044226,185,97.26412765679495,35.66520229244103,22.340591173850992,77498.27732850274,0.44901142210769873,0.2622972052277762,68.32693812449061,75.76601083120059,33.02895549686625,0,0,1,0
ac2a16eb-3d6e-49ea-8150-30998f3ec567,82.69806518280275,B,439.61976221588003,1,12.764075569842193,196,86.90429067154109,56.713294853272046,52.21290022578421,257337.99651992327,0.8542566116147121,0.9508542228195217,83.57499622623838,42.56106360138534,39.843302945487636,0,1,1,1
88f8d23f-9da9-4385-ad64-f661cbe1d9f4,38.140540890319635,A,8078.307256713147,0,10.546434068437383,203,51.63220596069618,74.18867624012631,33.2166809313041,127237.32710908625,0.5801847956823147,0.934855433853256,52.700685976079576,97.41706759960847,94.55552492420232,1,1,0,0
8f55e366-c0ac-45dc-85cc-f4b41ea5146d,59.155190772840236,B,9349.091627204432,1,28.669647972153257,207,39.26533045776499,46.980235335624855,75.43522646094404,139154.94475148097,0.5487296784326522,0.10966863855583875,70.41476201422451,90.36747783538847,64.99755964965298,0,0,1,0
160f1694-7702-4ee9-b56e-b4b1699b1880,83.04789852798642,E,3520.2591094955988,1,14.601308772921476,13,91.4607365665869,85.70549356787289,19.0494187651544,149322.44208100694,0.7371715910433685,0.3638523317667496,63.38432165409264,60.163685110185284,71.45323800093296,1,0,1,0
cce3e05c-1dd9-4497-a767-e7f07f8746c9,84.2540543753261,D,4839.367489374479,1,49.669687982592215,206,37.54548060888719,22.272686491824476,92.51327015001797,77363.17850101144,0.039362736712977964,0.1529302711108691,6.920512210398266,51.793778187574766,63.566004576916036,1,0,1,1
33af16fc-1a70-44ee-b809-b4e316007e65,41.555091608515575,B,72.2378576046226,1,20.17175097970952,106,25.673632262455996,11.722880952188127,90.19958386445116,27147.272659124326,0.2760135419103773,0.5660255453429731,89.35675325919591,50.342681925503975,29.48794050289376,1,0,1,1
9167771c-7362-4847-9137-0567e2989398,93.61718046132421,B,1930.6392889381611,0,34.47983958834949,55,34.020512045687795,25.05104916202724,60.08996006899077,51211.6396120281,0.6030715521054457,0.7661680494553438,53.50043224373804,36.50358640585461,56.22445261549277,0,0,0,1
5927050a-e67b-48e1-b59a-759e6a0d16df,6.971506801941193,C,4603.215872720174,0,14.128641584808864,172,27.903309197597604,89.49778415373025,97.42784829256027,243305.0401854217,0.9744812761732495,0.333215384368443,30.889793100684383,77.95769900657,35.27111470619079,1,1,1,0
b3aabdd7-365d-487b-a8ff-e173e9e3fa69,55.095059184932055,A,6004.522087153741,0,18.45470761465974,27,91.32409925084539,98.7419243119969,48.350158772438306,435998.39299907634,0.29079163216433845,0.030335225719116288,11.563508494881702,79.35904825200657,10.737091079948636,1,0,1,1
b3231ff6-f864-4192-a1d2-e89bf92d160c,4.073474011118946,C,2843.387104354427,0,9.236193996238947,203,87.13834880068707,80.9530843896394,78.53245122816796,553977.1859629323,0.5766038875811452,0.23352843264876666,71.20172006989776,40.650574258369545,23.790567124199914,0,1,0,0
e5acf6ea-cd0b-4186-b38f-f2fe9bc15079,93.64668280662883,A,2566.975204117915,1,22.29145613822155,243,17.967190315990127,98.75551486334285,21.802836712598914,38686.06238751127,0.886162250899675,0.043679074836827425,25.560422230869673,26.998715508464834,22.326667559740322,1,1,1,1
82d1bd51-67d8-4f47-95f4-09496a577dcd,65.98196261735174,A,5841.14746918095,0,46.49885723337793,260,66.23901541556141,48.474877983673906,13.867119137682533,44526.323753662095,0.053304883147420656,0.1526194781120086,48.46124642075361,15.797132097333055,51.7559961918747,1,0,0,0
cc0498da-4147-4955-8b64-7d10d4aa8a3a,61.827533872968466,A,1460.4757842887159,0,38.31476506625371,126,28.783086129561173,5.301673427033329,74.56210104420916,11378.066482258093,0.011112050174708843,0.13979123024651963,87.09675877503571,14.254119386804398,54.59499657557924,0,1,0,0
61162142-e5bb-4696-a357-68a04bfa269a,27.9967033173526,E,2246.4677733983644,1,46.88151677778604,206,9.810198252567266,16.37048756954272,97.13547985579815,15599.737426300258,0.06208802439964489,0.8531679022091639,78.47732044221657,13.088979251875232,48.309525816493185,1,1,1,0
523ed180-4887-4ae0-9428-c9b9a8a3582c,61.77061030357388,A,7627.847203921683,1,29.015443477552992,268,84.52085044970197,41.56821389943689,72.81393892880783,255823.09430987542,0.4539390829245761,0.08848527901870717,13.328276634884418,22.216207178331693,41.96149076506319,0,0,1,0
15bd2be2-3688-4178-9dd3-9d0d74dabc66,56.98243720202098,E,117.28138085856389,1,14.921896295032973,317,34.57265046990909,10.828588549676219,17.68776471295215,6621.8216628806185,0.8986805044635495,0.36588980730228293,44.665912682572795,47.39206772697139,28.92607718186113,1,1,0,0
7a0dab73-9b06-4e0c-9b5f-4840ea2732ce,23.0432522311184,A,7136.437730620566,0,47.446066743668226,266,47.03772345687443,82.31434739425214,30.592459498343445,118450.3170696225,0.22308018189734202,0.12734638559158573,20.215447809806186,80.86883572306067,89.81050539027628,1,1,1,0
e090be24-30c8-461c-a84e-6e4b8bd3a7bd,19.073745493822443,E,5885.598378288016,1,13.204430096871647,313,29.254210596532676,97.58778594099378,49.5523773743514,141464.78499547837,0.20927980385132727,0.9633536831303265,94.0329187272049,36.0619363559624,74.11185157950459,1,1,1,0
4e6b7704-6b10-4bc9-a9cd-eac6469f85fa,96.29063653800813,B,8352.057006572491,0,2.6879945481412895,118,37.11277777622154,19.852170061146886,58.61122859149447,43182.946585210426,0.48317997117383493,0.8994961183510106,54.59333087086586,74.21410235238758,68.02042835502812,0,1,1,0
c6ce9bf5-fa5d-4edc-be43-fe34575269bf,16.59611737358162,C,1140.9462458840217,0,43.83686622096274,66,41.629969259628595,97.91809398020142,37.035565991704814,150969.08658810452,0.4750202893167461,0.6134235079360253,65.05345504225252,72.3818030141504,61.385181600531865,1,0,1,0
74c0b71b-0a0d-498f-8eb9-1871ca1b7020,93.72258739607726,E,6676.160896509051,1,6.20841170623933,89,7.943894797570142,84.25015535882983,95.19936102829215,63714.49245748316,0.008629407596934202,0.3465084448987523,6.085568055110214,18.606424075130935,34.438404931084754,0,0,0,0
bf24342a-b3dc-4140-94f1-77b70243f4f8,70.13720076912546,D,884.4318442648455,1,31.672105182120717,278,28.833364963939058,70.06826742335096,93.37076337629634,188637.31991689984,0.600743955503705,0.18040098776672409,40.67757231545982,85.56367358333824,86.35969376999886,0,1,0,1
dc4b19e5-b565-46b1-b6f6-ca6f7a34d479,34.13610279852858,C,7082.323818551444,0,20.117561150813433,49,15.824354848967765,29.707941499521084,31.888971471752896,14991.292748578151,0.5597623607188602,0.03565541809637918,64.11651338018571,58.001956171758394,45.10088183402452,0,1,1,1
73715d18-3923-4a54-abba-bfcf85d511a5,91.21100959171379,C,6107.521814628706,1,29.686334912167215,203,98.43156748510091,77.08933341816441,70.01240807251502,531255.8274823085,0.7953592921620736,0.3696359192739399,78.85654975157924,31.90004385205225,24.2340320802484,0,1,1,0
2ae2c494-50bd-40d6-bfa6-1d4e0770a1c6,93.82071589689338,E,5786.986079462632,0,42.574900647510525,26,28.61325406204075,63.58842912959015,84.0174384521247,152867.36653288532,0.9991872739215164,0.40890278781588696,67.85454839672653,40.95543183382272,10.699763805444928,0,1,1,1
4d5e3dca-3365-4254-8ccb-19e4e41e808e,56.52813080206303,D,2701.6171319193563,1,7.674944629889838,117,2.8562042698367325,69.01796843716699,26.42601868908729,5209.345635234953,0.7789984596473448,0.3566019503075437,76.73976195284065,2.156823760632509,19.423158703818867,1,1,1,0
c62a2891-1189-4c3b-94c7-78039d4adb89,21.40074630846225,B,5944.771746523576,1,29.069900379600963,56,82.50970100235054,64.12608729080495,24.98977859997335,132221.52554456698,0.38496598606294086,0.4427494250772235,45.33211008475083,48.87658291013196,40.84233172960485,1,0,0,0
3b64af78-3548-48c8-81b0-61c22b42b342,10.470471442423616,D,9512.44544125564,0,12.72058643376315,267,39.84268939580494,2.4609421893511207,48.82785021836173,4787.597826616622,0.30567039756685577,0.9426633994224233,44.31070121989509,65.02668169977127,28.951855243621694,1,1,0,0
b444832e-d7c5-42bd-8025-58fd08133fde,25.00073654319557,B,3529.713239836451,1,45.46710645940181,191,31.821391681659247,23.02314315357521,86.67800394335985,63502.77220103112,0.2529535194485716,0.10526571720122457,62.3935724564734,36.751547988174714,40.36721734936148,1,0,0,0
4b2d91dc-4600-4421-ae8b-cb723d96a063,56.397528147571556,B,506.15806568285956,0,42.998024509951335,171,65.90092669233799,48.37521858246659,86.0110944498874,274200.9378761304,0.09459388851994621,0.10717230289106106,1.3196496960660276,92.03545686194508,26.093928747065142,1,0,0,0
f24e784b-da59-4abf-a7d9-81920e702770,99.73910169849316,A,6332.973375032911,1,46.65112523061231,128,22.499970464438462,74.92934348652292,19.002869326070137,32037.089711784418,0.16599745845036107,0.7529618402325217,44.46211927386644,25.543973154107224,21.99590943476005,1,0,1,1
f59c02c1-0e0e-46ba-8a06-5865e7811f2a,4.590365886060476,D,6085.147074398872,1,22.453003850722965,334,77.11450495332903,27.162201539273386,73.57464986327321,154109.44138115004,0.20615395598396613,0.010315389093620841,82.89555810126326,92.28047478591576,51.414461230074814,1,1,1,0
c57aafa9-0802-4ec2-8d79-7a4e4958ffba,18.099149227458476,C,4775.658289522164,0,27.96551783707418,186,26.356313248481765,87.91725177007443,33.53536262741691,77707.29140753926,0.7607595474123949,0.6827074435640972,11.360515897947677,47.00541294047793,71.72871999270878,0,1,0,1
284c455e-0b0c-4c8a-8975-1b83f0f950b5,0.3395644283939571,A,3440.2475775856474,0,38.46948932215795,40,65.71711088421934,14.808558668463906,18.540932651010035,18043.584963916004,0.10700271414635076,0.9023682486010466,36.81908179709337,23.183677359033883,80.86633158157505,0,0,1,1
a7991b83-90b9-4fcf-8273-f3d1fdbfd47f,24.085510295527598,A,3359.241054993368,0,2.929338363705227,82,6.4384514182958315,64.9761214379171,20.332109483116817,8505.84856593419,0.8999506777325428,0.9997987504940729,17.766188763539994,45.59037445763422,18.15832151995942,0,0,0,1
c84272e6-c386-4355-a558-84aa97ff5d48,40.59301181484169,D,743.6099812792098,0,16.96550542986569,219,11.783746557386618,19.54180172311997,88.84208044998569,20458.16682615988,0.18549257119881812,0.11592871368367141,76.63998925862442,44.70644109135807,85.80717135549678,1,0,0,0
e49f4c22-8568-4b22-8c09-73b9a40eb3ef,84.72869884514617,A,4994.638306095151,0,29.44032004703076,229,5.913431656554384,92.28342649699033,69.02616243760907,37668.386907196014,0.42016130706109556,0.032864018187299116,69.99435232077124,7.985343776555098,22.71263282463383,1,1,1,0
af409afd-f1c7-44a8-8cb5-799a0652c210,0.4832717616614426,E,86.01122133205678,1,7.983463924417527,353,61.27814021474861,77.54019849629287,77.95084202995999,370384.91911104915,0.9268402833504114,0.5098948802596066,41.94283236653806,6.409694461660043,76.17879701767063,0,0,0,0
91c2a0a4-87c9-4e4a-ac34-04bdf8d93f9e,98.64007863838985,A,4317.236820212565,1,39.323098355188165,295,19.7858795056916,62.309884552514994,5.912112342396024,7288.782392236108,0.14923559623718552,0.1842537021040157,51.988436050187204,26.227638765710694,48.42176747164184,1,0,0,1
dbc94a45-dae1-45a7-8c4d-eda11caedd40,67.07313391722516,B,8725.01092827865,0,47.14559553195752,282,11.639265903576751,99.69995531598789,83.57369768819207,96981.78458105001,0.5502078551690791,0.7087702033669079,32.94925573424807,33.613448245094446,36.00837688606935,1,1,0,1
868aba58-3041-4ba0-abf6-45e664e63fd0,80.79797140897988,A,1965.928572855062,0,19.26395794837291,28,94.13753721540202,53.882524703527835,16.72582936008788,84839.56453886589,0.5244126661147013,0.0028506853432519463,93.58048422319126,45.75364460880165,73.00271218660328,1,1,0,1
9fb7ebc8-f22d-451b-98c9-cafa141cc300,85.32664417421445,B,8447.937827463968,0,7.227853914510904,248,15.920025112146421,90.54293948014383,49.844087863116236,71847.554606739,0.49828595410094934,0.1381075762761641,10.22568815130226,23.25645193086966,69.75593643998262,1,1,1,1
427d509b-5342-4354-8e08-fc58f274edcb,52.19660465712423,A,2712.7032058950795,0,12.352268030965266,286,75.84652027678834,58.45478445454407,84.57157307054364,374955.8493199577,0.8754949030850672,0.17851556656056922,91.57422522584324,71.98670367889602,97.6842408830829,1,0,1,0
f139bb0f-bf61-495a-8482-ba192f848f2b,33.33314625440038,A,5358.555387311397,0,38.00427864194066,124,81.60194755302054,57.10256986269032,35.98578314481505,167682.2667900852,0.8977464033957878,0.165179547222295,70.74120958081488,2.5574898268913793,81.5661143294286,1,0,0,1
46937d81-d3a7-47cd-a0f6-8076c09dc6fc,27.669729013689576,D,84.1007628448184,0,5.02837571512331,277,70.35266258779504,4.227287431125763,42.37212998090799,12601.510705779327,0.7074708715415148,0.7482482829581313,47.0582981986172,52.013929050712726,74.42268793664319,1,0,0,0
f55303c3-a6a2-4f2a-bfbe-7ca25c93e67f,29.588936240122905,E,4080.2793930240673,0,7.738815385274431,128,43.7871378379775,16.570551093910268,25.717266613517197,18659.8572810865,0.03902391560759766,0.02911398377372254,35.6029004584836,93.25959737435448,34.626075656748434,1,1,1,0
c84ecbc2-394a-4f19-b70e-858b0ed37931,58.51978100580936,B,4594.356300554604,1,15.469628456829275,202,5.839517217610196,82.44254044104203,38.90164707085887,18728.211217439715,0.32795332003412314,0.4329674004869323,80.18585989366723,89.05952266611253,10.182659807503558,0,1,0,0
a12a5938-5b02-4b1f-9013-9f583dbf3046,56.553455480289344,E,3257.093453911559,1,19.080143228735146,241,32.45854240555133,18.63810572412866,24.240272674735966,14664.53461781487,0.3577499477574546,0.17564108988427174,38.171726783101725,60.150060073066136,13.043205814931758,1,1,1,0
962d91ea-bbd2-4cfc-9065-b0e4f8d6c17d,68.08156649711691,B,7623.294640804071,0,6.5546374666769704,38,14.9658327633767,48.22132387498966,43.63715318673047,31491.72334169772,0.8811533429638124,0.6006295969731115,41.30070808841361,62.775629774541706,84.78788936844597,0,1,1,0
4a67bcc3-43ab-449b-bc8f-4f99dd8379f2,67.89460714241272,D,4407.651554260577,0,25.09390083894555,126,79.69330695610446,29.421347486214326,22.552869564719284,52879.36316398958,0.7628399740145598,0.20618864768250056,50.10737038501304,87.44243431649143,67.15075990811827,1,1,0,0
f76aaa22-1929-4209-b031-a4282d3865c1,83.62398037918143,E,5616.445770578727,1,14.529458023322793,290,93.03276804461736,87.25105728461435,1.266521293946972,10280.615986563436,0.7310890628517284,0.1384032750266717,36.93768174991234,27.69779105959862,70.89950095241797,1,0,1,1
1d15824b-da8e-4390-86f2-e78dc8084a99,36.319069185837996,A,9247.736247019884,1,1.8949746844516064,32,10.39428274308667,45.573094061933325,82.04522286242293,38864.79131585384,0.15348490784131807,0.3430039192290294,6.887217654333466,68.65952266793428,18.492996830683627,0,1,0,1
696bd3c7-2645-4254-8046-3fa6dac871e9,77.8655595245742,A,9077.33418602845,0,29.895009337296845,195,98.16035240377153,96.51017277784099,46.2690102672414,438328.19962727366,0.3108476617200734,0.5950491857099162,9.047884976638832,36.75908610461691,72.43052680560046,1,1,0,0
ff6130c5-8084-40cd-ba76-cee4948acabb,45.730433752119815,A,1616.479503531881,1,26.77147352355211,86,60.527849085869065,83.43492016799317,39.88471173067441,201423.22878793188,0.30670600311368534,0.6824778320720372,4.695611687362778,13.228804552820106,68.90482993065356,1,1,0,1
d163398c-c4b0-4013-95a3-0f3f4ba30a64,4.762220787273945,C,6819.864871917972,0,20.351378111356933,270,42.45143982629708,45.0054725107804,87.59613830030297,167356.54871435373,0.9582940633995968,0.19326417972342047,58.331482377459906,39.071180678418216,30.46097910499754,0,1,0,0
06b6d8f7-de5d-45a2-9930-90015d811686,52.833996115859925,A,219.4268714327724,1,25.40370277517607,53,44.629017084941616,4.443096696960193,16.02328638499571,3177.274095840297,0.7761024855365335,0.4889986387401236,40.729000318505456,36.574504520163075,29.791444335744856,0,0,1,0
2246a2fb-615a-4118-9455-2e9e056b85ca,54.804460614449624,B,9887.40477494243,1,26.64622322300965,96,13.267783852344209,16.81765829276367,48.74097923190207,10875.72360608959,0.781252569802409,0.10180218567571975,42.77187897149582,52.14171885772178,80.86158562425413,0,1,1,1
4e4be60d-007c-4443-95f1-09fa9485692f,63.67005351730796,D,5697.709379644255,1,44.910551072913364,47,36.78168197152191,33.45328018888637,35.62076004540497,43830.202265840584,0.38383190836074244,0.9818099575313183,23.186898341036667,84.66731322811113,60.43407266950105,1,1,0,0
17cf46a2-b2a8-4638-81db-e590aafdec73,93.79691286935378,D,2603.431592286603,0,26.535067119333725,173,69.37930563775048,88.29966000471148,31.14600972348745,190805.72233067433,0.7642643667332251,0.29588104584539776,98.37545079304418,50.638245597389165,16.942750182355905,0,0,1,0
28c98e15-61fc-47f0-a4bd-7f189e4e2c06,71.99238484620173,A,83.64395166297413,1,32.85974341981856,25,66.89396252970727,57.574386640144255,44.310153372037426,170655.18809459612,0.8078942886729142,0.06236895819193511,59.03246608786662,36.03158973066994,84.24662845832674,0,0,1,0
625e41bb-f31f-4345-b5e9-d5d81a6e8f80,43.57342179654908,B,9663.713688556489,0,30.789371045688167,360,26.701792716199257,47.29821415148087,45.832739662733466,57884.326105896915,0.5937536797170926,0.8904896711712266,1.452473809885002,7.928190531065904,29.81307560646409,1,0,0,0
609ab920-9eee-4b9b-9eec-ff714e9de5d8,77.31840935250328,A,3356.182843186742,1,46.04025552817281,179,29.028224787757242,53.760532661642195,14.4932044488953,22617.70103637266,0.9187037944492409,0.20036787694416214,91.87811556617822,53.414851473676464,31.332013536644755,0,0,0,1
8236a9a4-f126-4e0a-aab5-8ed04d5dcac4,30.07970697811745,B,2174.001621141471,0,42.86004569399875,140,27.33951255228155,1.0291622471231707,96.6706335154034,2720.0017178503836,0.013499523140783176,0.37661035481515037,33.416707134764664,89.01746952653922,23.962486086946488,0,1,0,0
d13dec20-f92b-4640-bee7-51f001175008,80.01857903827124,D,3432.227998219311,1,49.548128944068,2,38.70889240483319,59.67769644657803,68.42075490078845,158055.88011603744,0.5158029618579342,0.21088432157408632,88.30934209071182,81.50183216950492,1.295288831612651,0,1,0,0
a8a35704-3fc6-49cd-ae24-2e30c8324559,96.13846626739151,C,9615.224350856794,0,25.981416465832464,193,2.319543966252507,98.67967711763268,99.43521428399336,22759.910117802414,0.7084726190291969,0.8286341272181503,77.63765204551136,47.476684821278106,31.28461840854865,0,0,1,1
54abbd54-ce67-48b3-b224-be3638b45cb7,6.197399290157405,E,7180.159726228871,1,37.79182237422852,359,73.72570952152252,82.36385648752055,46.70057102521343,283581.45397629053,0.16659646377242343,0.6002518504378961,71.36107229042572,6.9055959488409036,58.720484085586875,1,1,1,1
813c7600-99f5-46dc-9299-e1766e727eef,91.34712373328276,A,7676.42668566368,0,32.259227829569895,48,43.28388195190166,42.93034778196076,18.317636999834818,34037.68846539567,0.23530348777525956,0.9450212954241008,33.19074055059165,51.456761276487065,76.34871363211728,0,0,1,1
528eac76-046c-4095-b238-024421e4aa30,75.84352514944521,C,5450.498690782831,0,22.528904788388466,311,79.09001975029089,48.14900118683899,53.017254660261166,201895.29667152706,0.8866615859573381,0.4971680169064089,33.471906162775454,59.365741878453406,29.888419373495967,0,0,0,0
2539b1b2-0855-4b6e-bda5-4a39600712f9,18.735841647622998,B,7222.360522710937,1,14.58887229144762,30,26.962631338200673,99.16103392174138,74.60543685760094,199468.2593087143,0.8325176514940382,0.0762981493695507,9.72203264727578,15.747461002961183,15.917801150451771,1,0,0,1
703f8fad-8abf-4468-be0a-44a9eab99c4e,88.76037466019598,C,2825.0204758186524,0,10.871247340249301,313,42.95239179457873,75.25929367862432,39.82052437951152,128722.49982214367,0.645316563859019,0.4964940550852238,33.31000448095902,42.11102892937543,45.80061172065057,1,1,1,1
807b54a2-05b3-4b01-a434-4b3e9d7d9185,33.135901005113006,D,2506.9270847063895,0,30.96805043619824,223,41.63244219551824,13.335720267464012,35.348428795486186,19625.39829153629,0.48598382915573957,0.16533751485278814,51.19334835133198,65.80428425435011,2.768258779785715,0,1,0,1
08f518b3-e840-497e-81a4-eaac9de78d4e,24.80713960045642,C,3454.813613535676,0,33.805496724962694,312,18.299771455449935,43.16667417364299,65.46147128678032,51710.65242525932,0.0554499829253412,0.6054652947907854,63.9476040292299,75.58662565692363,92.76636342542054,0,1,0,0
10438702-211f-497c-aaed-c2f28075e0ed,45.097278964816574,D,6915.577221523042,1,42.205999956118866,203,41.657228876725355,24.515773167672734,24.044136053637992,24555.29452413412,0.05078105913736031,0.8842337974664428,31.12166192841158,15.968798821801622,93.81356982706221,1,0,0,0
a161390e-307b-466e-91fb-5497bdb6c152,45.08176561137259,A,5891.42454704635,0,26.64921645322041,254,41.44330297477129,89.4676872749859,85.72406106088316,317850.7999742797,0.5266404568490813,0.49699208852644605,48.54618942785748,84.97477173743559,52.84109106098814,1,0,0,0
e513b4bf-109e-452b-b51b-0e94d2b3ff2a,52.881931393553614,A,495.07190240218625,1,17.981413530066916,311,33.13244184470008,38.66524715186782,88.60588455209837,113510.69961358594,0.4340613294769259,0.9180401073169828,75.52549358925712,22.380190729622406,64.18529779029744,0,1,1,1
823bdafe-f94d-4325-87cf-f799a40d079c,18.583446894315255,E,6035.4045011623975,1,25.506681451795934,11,76.72472940858533,36.03435774690903,59.18065712209561,163618.32201041077,0.890421971636084,0.5810613047909924,34.701719169931444,87.23902087982881,83.49645873471542,0,0,0,1
0c0f2cde-b66e-432c-8f76-c6c3ae0eb733,17.10335611988028,D,9319.211726475993,1,18.44792075751486,29,68.0090466592984,43.08619864390161,46.850523209810895,137283.80625754414,0.3585943388848498,0.7243950689176337,69.0275428890576,26.38485088455568,49.70492278525186,1,0,1,0
1c02b7e8-5c93-4119-b1e3-116106ccccb5,41.89008901317133,A,2234.454641793516,0,23.023305939206413,226,70.07044916422063,70.96015048145453,56.23373378035095,279605.91190226545,0.2372831749497556,0.059708825636015095,85.08536908505214,97.33706565771378,10.007897859025139,1,1,0,1
d75c6d5f-50d4-4bbb-b7f8-dfc06fa46639,29.02247574647225,E,6224.000102126119,1,13.028896682297331,341,70.64623796736981,14.977566793309029,3.685328090106091,3899.4778908470116,0.985568289108125,0.78432352722048,70.71660766377276,56.58238914521987,88.06711784542819,0,0,0,1
e71b5c1d-006f-46a0-b4d9-59c9da942103,32.87572691088001,C,2671.580052458968,0,44.16087240107859,79,38.06737989472887,5.251113896685168,26.4571627943498,5288.684918371136,0.7604817856586468,0.2900333522600782,20.896800897120784,94.18408230029739,43.37228565886387,1,0,1,0
15d46e59-bece-40f2-8954-40dffd7594bb,42.83931705629987,D,8406.928755671783,1,25.27351410443598,190,69.01532948968634,73.84766376437737,39.71633591243972,202419.1055675512,0.40504037571240736,0.9684485937071117,2.0933766754416383,37.81716789530505,52.584155874811934,0,0,1,1
93f5dbd9-edd3-4165-9c47-1f96c201af32,60.33735655631498,B,6929.380212890348,1,9.625174434145665,276,36.026497894142665,95.53131717058383,73.83955692318924,254130.56064173003,0.6279109169900221,0.9085328296426897,31.254344334919914,92.62694452722654,12.062413784362203,0,0,1,1
19751e75-1578-4b2d-bb86-ea4c445c57d2,94.9325717427896,D,1657.018890943487,0,40.29187085393961,337,34.88170176990193,15.120584125795851,55.94421053860669,29506.75040870956,0.07709284013024875,0.7250843403807276,1.2509807089551295,50.43686939259071,68.18473155907732,1,1,1,1
5842b63a-679d-4945-ad0c-9e832776b32e,93.81796939984017,E,5484.770035319137,0,4.802803019175727,107,22.269285155797434,62.685569172276296,21.411033235266014,29889.00622825002,0.38966221263467227,0.21826450242985396,76.39625950848662,64.01303044352612,66.5167265323888,1,1,0,1
